full_school_name,school_name,player_name,position,height,weight,year,hometown,state,id
Florida State Seminoles,Florida State,Mario Edwards Jr.,DE,75,277,SO,"GAUTIER, MS",MS,1475
Florida State Seminoles,Florida State,Matthew Finn,K,72,152,FR,"MAITLAND, FL",FL,1476
Florida State Seminoles,Florida State,Ryan Green,RB,70,190,SR,--,--,1477
Florida State Seminoles,Florida State,Stephen Davis,DB,71,195,JR,"OVIEDO, FL",FL,1478
Florida State Seminoles,Florida State,Clay Pickler,K,75,180,SO,"GRAPEVINE, TX",TX,1479
Florida State Seminoles,Florida State,Christian Griffith,WR,78,210,SO,"WEST PALM BEACH, FL",FL,1480
Florida State Seminoles,Florida State,Ro'Derrick Hoskins,LB,74,226,FR,"ORLANDO, FL",FL,1481
Florida State Seminoles,Florida State,Roberto Aguayo,K,73,203,FR,"MASCOTTE, FL",FL,1482
Florida State Seminoles,Florida State,Troy Cook,QB,74,193,FR,"MIAMI, FL",FL,1483
Florida State Seminoles,Florida State,Lamarcus Joyner,DB,68,190,SR,"FORT LAUDERDALE, FL",FL,1484
Florida State Seminoles,Florida State,Chris Casher,DE,76,260,FR,"MOBILE, AL",AL,1485
Florida State Seminoles,Florida State,Telvin Smith,LB,75,218,SR,"VALDOSTA, GA",GA,1486
Florida State Seminoles,Florida State,Jared Armstrong,QB,72,185,SO,"GAINESVILLE, FL",FL,1487
Florida State Seminoles,Florida State,Gerald Demps,DB,71,200,SR,"VALDOSTA, GA",GA,1488
Florida State Seminoles,Florida State,Terrance Smith,LB,76,215,SO,"DECATUR, GA",GA,1489
Florida State Seminoles,Florida State,P.J. Williams,DB,72,190,SO,"OCALA, FL",FL,1490
Florida State Seminoles,Florida State,Marquez White,CB,72,171,FR,"DOTHAN, AL",AL,1491
Florida State Seminoles,Florida State,Nigel Terrell,LB,73,220,JR,"HELENA, AL",AL,1492
Florida State Seminoles,Florida State,Nate Andrews,DB,71,208,FR,"FAIRHOPE, AL",AL,1493
Florida State Seminoles,Florida State,Colin Blake,DB,75,202,FR,"SAN ANTONIO, TX",TX,1494
Florida State Seminoles,Florida State,Keijofer Pittman,FB,70,246,FR,"PENSACOLA, FL",FL,1495
Florida State Seminoles,Florida State,Terrence Brooks,DB,71,200,SR,"DUNNELLON, FL",FL,1496
Florida State Seminoles,Florida State,James Wilder Jr.,RB,74,229,JR,"TAMPA, FL",FL,1497
Florida State Seminoles,Florida State,Kevin Haplea,TE,76,245,SR,"ANNANDALE, NJ",NJ,1498
Florida State Seminoles,Florida State,Jonathan Hernandez,P,76,208,FR,"BRADENTON, FL",FL,1499
Florida State Seminoles,Florida State,Freddie Stevenson,FB,73,230,FR,"BARTOW, FL",FL,1500
Florida State Seminoles,Florida State,Reginald Dixon,LB,70,207,SR,"TALLAHASSEE, FL",FL,1501
Florida State Seminoles,Florida State,Nick O'Leary,TE,75,248,JR,"PALM BEACH, FL",FL,1502
Florida State Seminoles,Florida State,Tyrell Lyons,DB,72,213,FR,"JACKSONVILLE, FL",FL,1503
Florida State Seminoles,Florida State,Jermaine Washington,WR,68,194,SO,"JACKSONVILLE, FL",FL,1504
Florida State Seminoles,Florida State,Brandyn Musgrave,TE,72,230,SR,"PORT SAINT LUCIE, FL",FL,1505
Florida State Seminoles,Florida State,Keelin Smith,DB,75,185,SO,"FORT PIERCE, FL",FL,1506
Florida State Seminoles,Florida State,Jonathan Akanbi,DB,73,197,SR,"ORLANDO, FL",FL,1507
Florida State Seminoles,Florida State,Cason Beatty,P,75,229,SO,"CHARLOTTE, NC",NC,1508
Florida State Seminoles,Florida State,Justin Allred,DB,73,197,JR,"SAINT AUGUSTINE, FL",FL,1509
Florida State Seminoles,Florida State,Bryan LaCivita,WR,73,185,FR,"GAINESVILLE, FL",FL,1510
Florida State Seminoles,Florida State,Mitchell Zak,LB,71,202,JR,"NEW SMYRNA BEACH, FL",FL,1511
Florida State Seminoles,Florida State,Danny Adams,LS,69,195,JR,"FORT LAUDERDALE, FL",FL,1512
Florida State Seminoles,Florida State,Parker Conley,TE,77,210,SR,"NORCROSS, GA",GA,1513
Florida State Seminoles,Florida State,Chad Abram,FB,72,229,SR,"LAKELAND, FL",FL,1514
Florida State Seminoles,Florida State,Donovan Todd,DB,71,205,SR,"SANFORD, FL",FL,1515
Florida State Seminoles,Florida State,Shayne Broxsie,TE,74,255,SR,"MONTICELLO, FL",FL,1516
Florida State Seminoles,Florida State,Lamarcus Brutus,DB,72,200,SO,"PORT SAINT LUCIE, FL",FL,1517
Florida State Seminoles,Florida State,Peter Ciappetta,LB,74,211,SO,"FORT LAUDERDALE, FL",FL,1518
Florida State Seminoles,Florida State,Ebo Entsuah,FB,71,240,SO,"CLERMONT, FL",FL,1519
Florida State Seminoles,Florida State,Desmond Hollin,DE,75,270,JR,"MIAMI, FL",FL,1520
Florida State Seminoles,Florida State,Cam Ponder,FB,73,240,JR,"YULEE, FL",FL,1521
Florida State Seminoles,Florida State,DeMarcus Walker,DE,75,270,FR,"JACKSONVILLE, FL",FL,1522
Florida State Seminoles,Florida State,Will Burnham,RB,72,178,SO,"LITHIA, FL",FL,1523
Florida State Seminoles,Florida State,Nathan Slater,LB,74,223,SO,"TERRY, MS",MS,1524
Florida State Seminoles,Florida State,Paul Aloise,LB,71,225,JR,"PALM CITY, FL",FL,1525
Florida State Seminoles,Florida State,Jayon Young,TE,73,224,FR,"CORAL SPRINGS, FL",FL,1526
Florida State Seminoles,Florida State,Kory Burnett,DB,72,205,SR,"JACKSONVILLE, FL",FL,1527
Florida State Seminoles,Florida State,Alex Wethy,TE,75,251,JR,"MIAMI, FL",FL,1528
Florida State Seminoles,Florida State,Dorsey Moore,TE,76,205,SR,"ROCKLEDGE, FL",FL,1529
Florida State Seminoles,Florida State,Junior Saint Louis,LB,74,218,JR,"POMPANO BEACH, FL",FL,1530
Florida State Seminoles,Florida State,Jake Romano,FB,71,236,FR,"WELLINGTON, FL",FL,1531
Florida State Seminoles,Florida State,Colton Woodall,DB,75,190,JR,"FORT LAUDERDALE, FL",FL,1532
Florida State Seminoles,Florida State,Bobby Hart,OL,76,315,JR,"LAUDERHILL, FL",FL,1533
Florida State Seminoles,Florida State,Ukeme Eligwe,LB,74,240,FR,"STONE MOUNTAIN, GA",GA,1534
Florida State Seminoles,Florida State,Bryan Stork,OL,76,300,SR,"VERO BEACH, FL",FL,1535
Florida State Seminoles,Florida State,Sterling Lovelady,OL,75,291,JR,"NAVARRE, FL",FL,1536
Florida State Seminoles,Florida State,Dorian Earley,LB,74,215,SR,--,--,1537
Florida State Seminoles,Florida State,Tre' Jackson,OL,76,330,JR,"JESUP, GA",GA,1538
Florida State Seminoles,Florida State,Ira Denson,OL,75,330,FR,"GREENVILLE, FL",FL,1539
Florida State Seminoles,Florida State,Jacobbi McDaniel,DT,72,295,SR,"GREENVILLE, FL",FL,1540
Florida State Seminoles,Florida State,Philip Doumar,S,73,225,SR,"JUPITER, FL",FL,1541
Florida State Seminoles,Florida State,Ryan Alicea,LB,73,213,FR,"WELLINGTON, FL",FL,1542
Florida State Seminoles,Florida State,Ryan Arnold,OL,75,250,SO,"ORLANDO, FL",FL,1543
Florida State Seminoles,Florida State,Ryan Hoefeld,OL,75,292,FR,"KENNER, LA",LA,1544
Florida State Seminoles,Florida State,Andrew Wright,LB,72,205,JR,"BRADENTON, FL",FL,1545
Florida State Seminoles,Florida State,Jacob Fahrenkrug,OL,76,326,SR,"ROBBINSDALE, MN",MN,1546
Florida State Seminoles,Florida State,Myles Davis,OL,74,307,FR,"GAINESVILLE, FL",FL,1547
Florida State Seminoles,Florida State,Austin Barron,OL,75,295,JR,"FORT LAUDERDALE, FL",FL,1548
Florida State Seminoles,Florida State,Brian Patterson,LS,68,208,FR,"TAMPA, FL",FL,1549
Florida State Seminoles,Florida State,Ruben Carter,OL,76,309,SO,"MIAMI, FL",FL,1550
Florida State Seminoles,Florida State,Keith Weeks,OL,76,292,FR,"VALRICO, FL",FL,1551
Florida State Seminoles,Florida State,Cody Jay,OL,73,240,JR,"FORT WALTON BEACH, FL",FL,1552
Florida State Seminoles,Florida State,Garrett Scott,OL,75,275,FR,"WEST PALM BEACH, FL",FL,1553
Florida State Seminoles,Florida State,Josue Matias,OL,78,322,JR,"UNION CITY, NJ",NJ,1554
Florida State Seminoles,Florida State,Barrett Kernon,LS,76,239,JR,"ORMOND BEACH, FL",FL,1555
Florida State Seminoles,Florida State,Joe Hernandez,LB,72,210,FR,"MIAMI BEACH, FL",FL,1556
Florida State Seminoles,Florida State,Jonathan Wallace,OL,79,295,SR,"JACKSONVILLE, FL",FL,1557
Florida State Seminoles,Florida State,Cameron Erving,OL,78,320,JR,"MOULTRIE, GA",GA,1558
Florida State Seminoles,Florida State,Marcel Benalcazar,OL,78,308,FR,"MIRAMAR, FL",FL,1559
Florida State Seminoles,Florida State,Larry Levy,DT,74,275,JR,"BOYNTON BEACH, FL",FL,1560
Florida State Seminoles,Florida State,Wilson Bell,OL,76,314,FR,"MOBILE, AL",AL,1561
Florida State Seminoles,Florida State,Michael Scheerhorn,OL,76,240,SO,"LUTZ, FL",FL,1562
Florida State Seminoles,Florida State,Rashad Greene,WR,72,180,JR,"ALBANY, GA",GA,1563
Florida State Seminoles,Florida State,Kenny Shaw,WR,72,170,SR,"ORLANDO, FL",FL,1564
Florida State Seminoles,Florida State,Davarez Bryant,DE,75,247,FR,"CRESTVIEW, FL",FL,1565
Florida State Seminoles,Florida State,Dan O'Neill,WR,72,170,SO,"JUPITER, FL",FL,1566
Florida State Seminoles,Florida State,Isaiah Jones,WR,76,200,FR,"MILTON, FL",FL,1567
Florida State Seminoles,Florida State,Jeremy Kerr,TE,77,254,FR,--,--,1568
Florida State Seminoles,Florida State,Tasean Crews,WR,71,175,SO,"PENSACOLA, FL",FL,1569
Florida State Seminoles,Florida State,Jared Jackson,WR,75,185,FR,"MONTICELLO, FL",FL,1570
Florida State Seminoles,Florida State,Jeren Kowalewski,WR,73,175,FR,"BRADENTON, FL",FL,1571
Florida State Seminoles,Florida State,Christian Green,WR,74,200,JR,"TAMPA, FL",FL,1572
Florida State Seminoles,Florida State,Eddie Goldman,DT,76,303,SO,"WASHINGTON, DC",DC,1573
Florida State Seminoles,Florida State,Pierre Jolicouer,DT,72,250,FR,"MIAMI, FL",FL,1574
Florida State Seminoles,Florida State,Justin Shanks,DT,74,306,FR,"PRATTVILLE, AL",AL,1575
Florida State Seminoles,Florida State,Brad Bentz,DL,74,250,SO,"WELLINGTON, FL",FL,1576
Florida State Seminoles,Florida State,Keith Eikevik,DE,77,185,FR,"PARKLAND, FL",FL,1577
Florida State Seminoles,Florida State,Keith Bryant,DT,74,310,FR,"DELRAY BEACH, FL",FL,1578
Florida State Seminoles,Florida State,Demonte McAllister,DT,74,290,SR,"TAMPA, FL",FL,1579
Florida State Seminoles,Florida State,Nile Lawrence-Stample,DT,73,305,SO,"FORT LAUDERDALE, FL",FL,1580
Georgia Tech Yellow Jackets,Georgia Tech,Isaiah Johnson,S,74,210,SR,"TYRONE, GA",GA,1581
Georgia Tech Yellow Jackets,Georgia Tech,Vad Lee,QB,73,215,SO,"DURHAM, NC",NC,1582
Georgia Tech Yellow Jackets,Georgia Tech,Dennis Andrews,RB,72,190,FR,"TALLAHASSEE, FL",FL,1583
Georgia Tech Yellow Jackets,Georgia Tech,Jamal Golden,DB,72,189,JR,"WETUMPKA, AL",AL,1584
Georgia Tech Yellow Jackets,Georgia Tech,Brady Swilling,QB,74,205,FR,"CHATSWORTH, GA",GA,1585
Georgia Tech Yellow Jackets,Georgia Tech,Justin Thomas,QB,71,179,FR,"PRATTVILLE, AL",AL,1586
Georgia Tech Yellow Jackets,Georgia Tech,Chris Milton,DB,71,185,SO,"FOLKSTON, GA",GA,1587
Georgia Tech Yellow Jackets,Georgia Tech,B.J. Bostic,RB,71,173,JR,"LOUISVILLE, GA",GA,1588
Georgia Tech Yellow Jackets,Georgia Tech,Andrew Chau,K,70,167,SO,"GRIFFIN, GA",GA,1589
Georgia Tech Yellow Jackets,Georgia Tech,Louis Young,CB,73,196,SR,"WASHINGTON, DC",DC,1590
Georgia Tech Yellow Jackets,Georgia Tech,Tony Zenon,RB,68,175,JR,"ALBANY, GA",GA,1591
Georgia Tech Yellow Jackets,Georgia Tech,Synjyn Days,RB,74,221,JR,"POWDER SPRINGS, GA",GA,1592
Georgia Tech Yellow Jackets,Georgia Tech,Brandon Watts,LB,74,235,SR,"TENNILLE, GA",GA,1593
Georgia Tech Yellow Jackets,Georgia Tech,Demond Smith,DB,72,185,SO,"MONROE, GA",GA,1594
Georgia Tech Yellow Jackets,Georgia Tech,Holland Frost,S,71,195,FR,"MARIETTA, GA",GA,1595
Georgia Tech Yellow Jackets,Georgia Tech,John Marvin,DB,73,190,FR,"FORT WALTON BEACH, FL",FL,1596
Georgia Tech Yellow Jackets,Georgia Tech,Jemea Thomas,DB,70,195,SR,"FITZGERALD, GA",GA,1597
Georgia Tech Yellow Jackets,Georgia Tech,DeAndre Smelter,WR,75,220,JR,"MACON, GA",GA,1598
Georgia Tech Yellow Jackets,Georgia Tech,Corey Dennis,WR,74,201,JR,"TROY, AL",AL,1599
Georgia Tech Yellow Jackets,Georgia Tech,Ty Griffin,QB,72,185,FR,"ATLANTA, GA",GA,1600
Georgia Tech Yellow Jackets,Georgia Tech,Tim Byerly,QB,72,212,SO,"ALPHARETTA, GA",GA,1601
Georgia Tech Yellow Jackets,Georgia Tech,David Sims,RB,72,225,SR,"COLUMBIA, SC",SC,1602
Georgia Tech Yellow Jackets,Georgia Tech,Charles Perkins,RB,72,218,JR,"LAWRENCEVILLE, GA",GA,1603
Georgia Tech Yellow Jackets,Georgia Tech,Broderick Snoddy,RB,69,190,SO,"CARROLLTON, GA",GA,1604
Georgia Tech Yellow Jackets,Georgia Tech,Tyler Teknipp,DB,70,185,FR,"MCDONOUGH, GA",GA,1605
Georgia Tech Yellow Jackets,Georgia Tech,Domonique Noble,DB,74,204,SO,"MOUNT ULLA, NC",NC,1606
Georgia Tech Yellow Jackets,Georgia Tech,Marcus Allen,LB,74,205,FR,"HILLIARD, FL",FL,1607
Georgia Tech Yellow Jackets,Georgia Tech,Zach Allen,DB,69,175,FR,"ROSWELL, GA",GA,1608
Georgia Tech Yellow Jackets,Georgia Tech,Robert Godhigh,RB,67,190,SR,"ACWORTH, GA",GA,1609
Georgia Tech Yellow Jackets,Georgia Tech,Travin Henry,WR,75,210,FR,"ADEL, GA",GA,1610
Georgia Tech Yellow Jackets,Georgia Tech,Lynn Griffin,DB,72,195,FR,"JACKSONVILLE, FL",FL,1611
Georgia Tech Yellow Jackets,Georgia Tech,D.J. White,CB,71,184,SO,"MCDONOUGH, GA",GA,1612
Georgia Tech Yellow Jackets,Georgia Tech,Coray Carlson,DB,72,180,JR,"MARIETTA, GA",GA,1613
Georgia Tech Yellow Jackets,Georgia Tech,Isiah Willis,RB,69,185,FR,"MARIETTA, GA",GA,1614
Georgia Tech Yellow Jackets,Georgia Tech,Daniel Drummond,LB,75,245,SR,"FLOWERY BRANCH, GA",GA,1615
Georgia Tech Yellow Jackets,Georgia Tech,Deon Hill,RB,72,202,JR,"PHENIX CITY, AL",AL,1616
Georgia Tech Yellow Jackets,Georgia Tech,Jabari Hunt-Days,LB,75,247,SO,"MARIETTA, GA",GA,1617
Georgia Tech Yellow Jackets,Georgia Tech,Beau Hankins,LB,73,232,FR,"BIRMINGHAM, AL",AL,1618
Georgia Tech Yellow Jackets,Georgia Tech,Matt Connors,RB,72,200,JR,"ALPHARETTA, GA",GA,1619
Georgia Tech Yellow Jackets,Georgia Tech,Tyler Marcordes,LB,76,232,SO,"NORMAL, IL",IL,1620
Georgia Tech Yellow Jackets,Georgia Tech,Brandon Dumbuya,DB,69,187,FR,"STONE MOUNTAIN, GA",GA,1621
Georgia Tech Yellow Jackets,Georgia Tech,Brandon Oliver,WR,71,195,SO,"DOUGLASVILLE, GA",GA,1622
Georgia Tech Yellow Jackets,Georgia Tech,Zach Laskey,RB,73,214,JR,"PEACHTREE CITY, GA",GA,1623
Georgia Tech Yellow Jackets,Georgia Tech,Sam McNearney,RB,66,165,JR,"ATLANTA, GA",GA,1624
Georgia Tech Yellow Jackets,Georgia Tech,Ryan Braswell,RB,71,205,FR,"ATLANTA, GA",GA,1625
Georgia Tech Yellow Jackets,Georgia Tech,Chaz Cheeks,LB,76,240,SO,"GAINESVILLE, GA",GA,1626
Georgia Tech Yellow Jackets,Georgia Tech,Paul Davis,LB,71,215,FR,"CAIRO, GA",GA,1627
Georgia Tech Yellow Jackets,Georgia Tech,Roderick Rook-Chungong,DE,75,263,FR,"SILVER SPRING, MD",MD,1628
Georgia Tech Yellow Jackets,Georgia Tech,Donovan Wilson,RB,72,215,FR,"DUBLIN, OH",OH,1629
Georgia Tech Yellow Jackets,Georgia Tech,Kyle Travis,LB,75,225,JR,"CUMMING, GA",GA,1630
Georgia Tech Yellow Jackets,Georgia Tech,Austin McClellan,RB,69,183,SR,"WILDWOOD, FL",FL,1631
Georgia Tech Yellow Jackets,Georgia Tech,David Scully,K,74,205,SR,"DAWSONVILLE, GA",GA,1632
Georgia Tech Yellow Jackets,Georgia Tech,Jeremiah Attaochu,DE,75,242,SR,"WASHINGTON, DC",DC,1633
Georgia Tech Yellow Jackets,Georgia Tech,Tremayne McNair,LB,74,230,JR,"JACKSONVILLE, NC",NC,1634
Georgia Tech Yellow Jackets,Georgia Tech,Tyler Stargel,DE,75,251,FR,"ORANGE BEACH, AL",AL,1635
Georgia Tech Yellow Jackets,Georgia Tech,Nick Menocal,DE,75,248,JR,"MIAMI, FL",FL,1636
Georgia Tech Yellow Jackets,Georgia Tech,Corey Griffin,DB,74,195,FR,"TYRONE, GA",GA,1637
Georgia Tech Yellow Jackets,Georgia Tech,Jerredith Jiles,DB,68,190,SO,"JACKSON, MS",MS,1638
Georgia Tech Yellow Jackets,Georgia Tech,Jay Finch,OL,75,285,SR,"ACWORTH, GA",GA,1639
Georgia Tech Yellow Jackets,Georgia Tech,Anthony Harrell,LB,74,230,SO,"TAMPA, FL",FL,1640
Georgia Tech Yellow Jackets,Georgia Tech,Will Jackson,OL,75,295,SR,"KNOXVILLE, TN",TN,1641
Georgia Tech Yellow Jackets,Georgia Tech,Chase Alford,LB,73,220,FR,"CONYERS, GA",GA,1642
Georgia Tech Yellow Jackets,Georgia Tech,Bryan Chamberlain,OL,76,290,SO,"ALBANY, GA",GA,1643
Georgia Tech Yellow Jackets,Georgia Tech,Quayshawn Nealy,LB,73,232,JR,"LAKELAND, FL",FL,1644
Georgia Tech Yellow Jackets,Georgia Tech,Sean Tobin,LS,75,223,SO,"HOLMDEL, NJ",NJ,1645
Georgia Tech Yellow Jackets,Georgia Tech,Anthony Williams,DE,76,237,JR,"MCDONOUGH, GA",GA,1646
Georgia Tech Yellow Jackets,Georgia Tech,Niko Anderson,C,75,281,FR,"MACON, GA",GA,1647
Georgia Tech Yellow Jackets,Georgia Tech,Trevor Stroebel,LS,76,225,FR,"SAUKVILLE, WI",WI,1648
Georgia Tech Yellow Jackets,Georgia Tech,Freddie Burden,OL,75,290,FR,"STATESBORO, GA",GA,1649
Georgia Tech Yellow Jackets,Georgia Tech,Mitchell Williams,DL,74,245,FR,"ALPHARETTA, GA",GA,1650
Georgia Tech Yellow Jackets,Georgia Tech,Kevin Robbins,LB,76,230,FR,"FORESTVILLE, MD",MD,1651
Georgia Tech Yellow Jackets,Georgia Tech,Kyle Stallard,OL,75,270,FR,"ALPHARETTA, GA",GA,1652
Georgia Tech Yellow Jackets,Georgia Tech,Adrian Gardner,DE,74,260,SO,"DAWSON, GA",GA,1653
Georgia Tech Yellow Jackets,Georgia Tech,Joshua Rogers,LB,69,208,JR,"CANTON, GA",GA,1654
Georgia Tech Yellow Jackets,Georgia Tech,Rusty Scott,LB,75,215,SO,"LINCOLNTON, GA",GA,1655
Georgia Tech Yellow Jackets,Georgia Tech,Ray Beno,OL,74,295,SR,"NEWNAN, GA",GA,1656
Georgia Tech Yellow Jackets,Georgia Tech,Corey Alford,LB,71,226,SR,"CONYERS, GA",GA,1657
Georgia Tech Yellow Jackets,Georgia Tech,Blake Hembree,LB,72,205,SO,"CANTON, GA",GA,1658
Georgia Tech Yellow Jackets,Georgia Tech,Ben Keith,DT,73,269,SR,"GAINESVILLE, FL",FL,1659
Georgia Tech Yellow Jackets,Georgia Tech,Michael Muns,OL,76,263,FR,"SWAINSBORO, GA",GA,1660
Georgia Tech Yellow Jackets,Georgia Tech,Zack Harness,OL,75,315,FR,"SENOIA, GA",GA,1661
Georgia Tech Yellow Jackets,Georgia Tech,Shaquille Mason,OL,73,305,JR,"COLUMBIA, TN",TN,1662
Georgia Tech Yellow Jackets,Georgia Tech,Shamire Devine,OL,79,355,FR,"ATLANTA, GA",GA,1663
Georgia Tech Yellow Jackets,Georgia Tech,Morgan Bailey,OL,76,297,JR,"LOGANVILLE, GA",GA,1664
Georgia Tech Yellow Jackets,Georgia Tech,Chris Griffin,OL,78,272,FR,"PANACEA, FL",FL,1665
Georgia Tech Yellow Jackets,Georgia Tech,Tim Seager,OL,74,298,SO,"BLACKSBURG, VA",VA,1666
Georgia Tech Yellow Jackets,Georgia Tech,Errin Joe,OL,75,307,SO,"LAKELAND, FL",FL,1667
Georgia Tech Yellow Jackets,Georgia Tech,Nick Brigham,OL,75,300,FR,"ATLANTA, GA",GA,1668
Georgia Tech Yellow Jackets,Georgia Tech,Thomas O'Reilly,OL,75,308,SO,"MARIETTA, GA",GA,1669
Georgia Tech Yellow Jackets,Georgia Tech,Trey Braun,OL,77,292,SO,"TALLAHASSEE, FL",FL,1670
Georgia Tech Yellow Jackets,Georgia Tech,Chase Roberts,OL,75,280,FR,"DULUTH, GA",GA,1671
Georgia Tech Yellow Jackets,Georgia Tech,Anthony Autry,WR,74,175,SO,"NORCROSS, GA",GA,1672
Georgia Tech Yellow Jackets,Georgia Tech,Ricky Jeune,WR,75,205,FR,"SPRING VALLEY, NY",NY,1673
Georgia Tech Yellow Jackets,Georgia Tech,Sean Poole,P,73,160,SR,"TALLAHASSEE, FL",FL,1674
Georgia Tech Yellow Jackets,Georgia Tech,Matt Serpico,WR,76,226,SO,"FAYETTEVILLE, GA",GA,1675
Georgia Tech Yellow Jackets,Georgia Tech,Micheal Summers,WR,73,190,FR,"STATESBORO, GA",GA,1676
Georgia Tech Yellow Jackets,Georgia Tech,Ryan Rodwell,P,74,198,SO,"DELAND, FL",FL,1677
Georgia Tech Yellow Jackets,Georgia Tech,Will Smith,WR,71,180,FR,"SAINT LOUIS, MO",MO,1678
Georgia Tech Yellow Jackets,Georgia Tech,Antonio Messick,WR,75,193,FR,"FAYETTEVILLE, GA",GA,1679
Georgia Tech Yellow Jackets,Georgia Tech,Harrison Butker,K,75,190,FR,"DECATUR, GA",GA,1680
Georgia Tech Yellow Jackets,Georgia Tech,Darren Waller,WR,77,225,SO,"ACWORTH, GA",GA,1681
Georgia Tech Yellow Jackets,Georgia Tech,Jamie Alvarez,WR,73,197,JR,"FORT MYERS, FL",FL,1682
Georgia Tech Yellow Jackets,Georgia Tech,Justin Akins,DL,76,240,FR,"JENKINSBURG, GA",GA,1683
Georgia Tech Yellow Jackets,Georgia Tech,Patrick Gamble,DL,77,271,FR,"CARROLLTON, GA",GA,1684
Georgia Tech Yellow Jackets,Georgia Tech,Francis Kallon,DL,77,303,FR,"LAWRENCEVILLE, GA",GA,1685
Georgia Tech Yellow Jackets,Georgia Tech,Emmanuel Dieke,DE,78,270,SR,"RIVERDALE, GA",GA,1686
Georgia Tech Yellow Jackets,Georgia Tech,Darius Commissiong,DL,75,305,FR,"FORESTVILLE, MD",MD,1687
Georgia Tech Yellow Jackets,Georgia Tech,Christopher Crenshaw,DE,75,258,SR,"LOUISVILLE, GA",GA,1688
Georgia Tech Yellow Jackets,Georgia Tech,Adam Gotsis,DL,77,277,SO,"BARRINGTON, RI",RI,1689
Georgia Tech Yellow Jackets,Georgia Tech,Shawn Green,DL,72,280,JR,"GRAYSON, GA",GA,1690
Georgia Tech Yellow Jackets,Georgia Tech,Will Somers,P,73,185,SR,--,--,1691
Georgia Tech Yellow Jackets,Georgia Tech,Jimmie Kitchen,DE,75,279,SO,"LITHONIA, GA",GA,1692
Georgia Tech Yellow Jackets,Georgia Tech,Jalen Saunders,WR,73,190,SR,"AUGUSTA, GA",GA,1693
Georgia Tech Yellow Jackets,Georgia Tech,Bennett Barton,WR,73,190,SR,"ROSWELL, GA",GA,1694
Georgia Tech Yellow Jackets,Georgia Tech,Euclid Cummings,DT,76,275,SR,"ATLANTA, GA",GA,1695
Maryland Terrapins,Maryland,Stefon Diggs,WR,72,195,SO,"GAITHERSBURG, MD",MD,1696
Maryland Terrapins,Maryland,Shane Cockerille,QB,74,220,FR,"BALTIMORE, MD",MD,1697
Maryland Terrapins,Maryland,Milan Collins,DB,73,195,FR,"LA PLATA, MD",MD,1698
Maryland Terrapins,Maryland,Adam Greene,K,71,185,FR,"ARNOLD, MD",MD,1699
Maryland Terrapins,Maryland,Nigel King,WR,75,210,SO,"RALEIGH, NC",NC,1700
Maryland Terrapins,Maryland,William Likely,DB,67,175,FR,"BELLE GLADE, FL",FL,1701
Maryland Terrapins,Maryland,Albert Reid,RB,69,205,SO,"WASHINGTON, DC",DC,1702
Maryland Terrapins,Maryland,Dustin Dailey,QB,72,200,SO,"EL PASO, TX",TX,1703
Maryland Terrapins,Maryland,Deon Long,WR,72,190,JR,"WASHINGTON, DC",DC,1704
Maryland Terrapins,Maryland,Kenneth Tate,LB,76,220,SR,"FORESTVILLE, MD",MD,1705
Maryland Terrapins,Maryland,Yannick Ngakoue,LB,74,245,FR,"BOWIE, MD",MD,1706
Maryland Terrapins,Maryland,Caleb Rowe,QB,75,210,SO,"LANDRUM, SC",SC,1707
Maryland Terrapins,Maryland,Levern Jacobs,WR,71,185,SO,"TEMPLE HILLS, MD",MD,1708
Maryland Terrapins,Maryland,Ricardo Young,QB,72,195,JR,"WASHINGTON, DC",DC,1709
Maryland Terrapins,Maryland,Tyrek Cheeseboro,WR,71,195,SO,"BALTIMORE, MD",MD,1710
Maryland Terrapins,Maryland,Tony Perry,DB,67,170,SR,"WOODSTOCK, MD",MD,1711
Maryland Terrapins,Maryland,Perry Hills,QB,74,215,SO,"PITTSBURGH, PA",PA,1712
Maryland Terrapins,Maryland,Taivon Jacobs,WR,69,150,FR,"CAMP SPRINGS, MD",MD,1713
Maryland Terrapins,Maryland,Brendan Magistro,K,70,180,SO,"FOREST HILL, MD",MD,1714
Maryland Terrapins,Maryland,DeAndre Lane,WR,67,165,FR,"CATONSVILLE, MD",MD,1715
Maryland Terrapins,Maryland,Jeremiah Johnson,DB,71,190,JR,"FORESTVILLE, MD",MD,1716
Maryland Terrapins,Maryland,Brad Craddock,K,72,180,SO,--,--,1717
Maryland Terrapins,Maryland,C.J. Brown,QB,75,210,SR,"CRANBERRY TOWNSHIP, PA",PA,1718
Maryland Terrapins,Maryland,Isaac Goins,DB,71,190,SR,"HERCULES, CA",CA,1719
Maryland Terrapins,Maryland,Nathan Renfro,K,73,205,SO,"BRENTWOOD, TN",TN,1720
Maryland Terrapins,Maryland,A.J. Hendy,DB,72,205,JR,"BOWIE, MD",MD,1721
Maryland Terrapins,Maryland,Anthony Nixon,DB,73,205,SO,"PITTSBURGH, PA",PA,1722
Maryland Terrapins,Maryland,Sean Davis,DB,73,190,SO,"WASHINGTON, DC",DC,1723
Maryland Terrapins,Maryland,Zach Dancel,DB,72,195,SO,"ELLICOTT CITY, MD",MD,1724
Maryland Terrapins,Maryland,Jermaine Carter Jr.,LB,72,220,FR,"FORT WASHINGTON, MD",MD,1725
